userId,movieId,rating,Adventure,Children,Fantasy,Drama,Mystery,Sci-Fi,Thriller,Crime,Action,Comedy,Romance,War,Horror,Musical,Western,Animation,Film-Noir,IMAX,Documentary
7,3798,-1.5715495598759766,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,3824,-1.5715495598759766,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,3826,0.35215887544003766,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
7,3827,-0.6096953422179694,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
7,3844,-0.6096953422179694,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3864,-0.6096953422179694,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7,3911,0.35215887544003766,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,3926,-0.6096953422179694,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3932,0.35215887544003766,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7,3959,0.35215887544003766,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7,3977,0.35215887544003766,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7,3978,-0.6096953422179694,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,3987,0.35215887544003766,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,3988,0.35215887544003766,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,3994,-0.6096953422179694,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4018,-0.6096953422179694,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7,4019,0.35215887544003766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4023,-0.6096953422179694,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7,4041,0.35215887544003766,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,4062,-0.6096953422179694,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7,4155,-0.6096953422179694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4186,0.35215887544003766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4270,-0.6096953422179694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4306,1.3140130930980447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4308,0.35215887544003766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4310,-0.6096953422179694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4317,-0.6096953422179694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4339,0.35215887544003766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4349,-0.6096953422179694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4361,-0.6096953422179694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4368,-0.6096953422179694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4370,-1.5715495598759766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4464,-1.5715495598759766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4503,-0.6096953422179694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4545,0.35215887544003766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4603,-1.5715495598759766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4626,0.35215887544003766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4638,0.35215887544003766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4639,-1.5715495598759766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4643,0.35215887544003766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4661,-1.5715495598759766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4700,-0.6096953422179694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4736,-0.6096953422179694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4799,1.3140130930980447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4848,-2.5334037775339837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4867,0.35215887544003766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4874,0.35215887544003766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4896,-0.6096953422179694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4963,1.3140130930980447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4993,0.35215887544003766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4994,0.35215887544003766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4995,-0.6096953422179694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5009,-0.6096953422179694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,0.35215887544003766,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8,3,1.3140130930980447,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8,6,-0.6096953422179694,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8,10,0.35215887544003766,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8,19,-2.5334037775339837,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,21,0.35215887544003766,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
8,39,-0.6096953422179694,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8,47,1.3140130930980447,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,48,0.35215887544003766,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
8,110,1.3140130930980447,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8,150,0.35215887544003766,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,153,-0.6096953422179694,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
8,161,0.35215887544003766,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8,165,-0.6096953422179694,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8,168,-0.6096953422179694,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8,172,-2.5334037775339837,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
8,173,-0.6096953422179694,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
8,185,-1.5715495598759766,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8,207,0.35215887544003766,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,208,-0.6096953422179694,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8,231,-0.6096953422179694,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,236,0.35215887544003766,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
8,253,0.35215887544003766,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,266,1.3140130930980447,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
8,276,-0.6096953422179694,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8,277,0.35215887544003766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,288,1.3140130930980447,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8,292,0.35215887544003766,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
8,296,1.3140130930980447,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
8,316,-1.5715495598759766,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8,329,-0.6096953422179694,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,338,-1.5715495598759766,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
8,339,0.35215887544003766,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8,344,-0.6096953422179694,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,349,1.3140130930980447,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8,350,0.35215887544003766,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,353,-0.6096953422179694,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8,355,-1.5715495598759766,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,356,1.3140130930980447,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
8,357,0.35215887544003766,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8,364,0.35215887544003766,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
8,367,-0.6096953422179694,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
8,372,0.35215887544003766,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8,377,0.35215887544003766,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
8,380,0.35215887544003766,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
8,381,0.35215887544003766,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,434,1.3140130930980447,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8,442,0.35215887544003766,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8,454,0.35215887544003766,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,457,1.3140130930980447,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,480,0.35215887544003766,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
8,500,0.35215887544003766,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,508,-0.6096953422179694,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,527,1.3140130930980447,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,539,0.35215887544003766,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8,550,0.35215887544003766,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8,551,0.35215887544003766,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8,552,-0.6096953422179694,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
8,553,1.3140130930980447,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8,587,0.35215887544003766,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
8,588,-0.6096953422179694,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
8,589,1.3140130930980447,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8,590,1.3140130930980447,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,592,0.35215887544003766,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8,593,1.3140130930980447,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
8,595,-0.6096953422179694,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
8,597,1.3140130930980447,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8,610,0.35215887544003766,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
8,648,1.3140130930980447,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8,733,0.35215887544003766,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9,356,0.35215887544003766,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
9,858,1.3140130930980447,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,1219,-0.6096953422179694,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9,1911,-0.6096953422179694,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,1923,0.35215887544003766,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9,1997,1.3140130930980447,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,2279,-0.6096953422179694,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9,2605,-1.5715495598759766,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9,2683,-0.6096953422179694,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9,2688,-0.6096953422179694,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9,2706,0.35215887544003766,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9,2710,-0.6096953422179694,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9,2719,-1.5715495598759766,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9,2722,-1.5715495598759766,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
9,2840,-0.6096953422179694,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,2841,0.35215887544003766,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9,2959,1.3140130930980447,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
9,3016,-1.5715495598759766,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,3785,-1.5715495598759766,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9,3798,1.3140130930980447,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,3857,-0.6096953422179694,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,3908,-1.5715495598759766,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,3979,-0.6096953422179694,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,3994,-0.6096953422179694,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3999,-1.5715495598759766,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,4022,0.35215887544003766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4030,-1.5715495598759766,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,4034,-2.5334037775339837,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9,4148,1.3140130930980447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4369,0.35215887544003766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4483,-1.5715495598759766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4502,-2.5334037775339837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4509,-0.6096953422179694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4519,-1.5715495598759766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4533,-0.6096953422179694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0.35215887544003766,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10,11,0.35215887544003766,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10,25,0.35215887544003766,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,260,0.35215887544003766,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10,356,-0.6096953422179694,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
10,527,1.3140130930980447,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,858,1.3140130930980447,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,912,0.35215887544003766,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,969,0.35215887544003766,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
10,1094,-0.6096953422179694,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
10,1136,0.35215887544003766,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,1196,0.35215887544003766,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10,1198,0.35215887544003766,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,1204,-0.6096953422179694,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,1208,0.35215887544003766,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10,1210,0.35215887544003766,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10,1221,1.3140130930980447,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,1222,-0.6096953422179694,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,1230,0.35215887544003766,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10,1240,0.35215887544003766,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
10,1242,0.35215887544003766,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,1247,1.3140130930980447,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10,1250,0.35215887544003766,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,1304,-0.6096953422179694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10,1387,1.3140130930980447,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10,1721,0.35215887544003766,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,1960,-0.6096953422179694,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2028,0.35215887544003766,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10,2058,-0.6096953422179694,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
10,2194,0.35215887544003766,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10,2384,0.35215887544003766,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2529,-0.6096953422179694,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10,2657,0.35215887544003766,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
10,2797,0.35215887544003766,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10,2944,0.35215887544003766,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10,2948,0.35215887544003766,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
10,3062,0.35215887544003766,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10,3107,-0.6096953422179694,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,1,0.8330859842690412,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11,10,-1.0906224510469729,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11,19,-0.12876823338896587,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,32,1.3140130930980447,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11,39,0.8330859842690412,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
11,65,-1.5715495598759766,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,110,0.35215887544003766,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11,145,-0.6096953422179694,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
11,150,1.3140130930980447,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,153,-0.12876823338896587,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
11,158,0.35215887544003766,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,160,0.35215887544003766,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11,165,0.35215887544003766,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
11,170,1.3140130930980447,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
11,172,1.3140130930980447,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
11,173,1.3140130930980447,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
11,185,0.35215887544003766,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
11,208,0.8330859842690412,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11,231,0.35215887544003766,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,253,0.8330859842690412,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,256,1.3140130930980447,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11,260,1.3140130930980447,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11,286,-3.014330886362987,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
11,296,-0.12876823338896587,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
11,316,-0.12876823338896587,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11,318,1.3140130930980447,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,344,-0.12876823338896587,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,356,1.3140130930980447,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
11,364,0.35215887544003766,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
11,367,0.35215887544003766,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
11,377,0.35215887544003766,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
11,380,1.3140130930980447,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
11,384,-0.12876823338896587,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
11,405,-0.12876823338896587,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,410,0.35215887544003766,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,441,-2.05247666870498,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,442,0.8330859842690412,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11,480,1.3140130930980447,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
11,500,0.8330859842690412,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,519,-2.5334037775339837,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
11,527,0.8330859842690412,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11,531,0.8330859842690412,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,541,0.8330859842690412,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
11,546,1.3140130930980447,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11,551,1.3140130930980447,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11,586,0.35215887544003766,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,587,0.8330859842690412,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
11,588,1.3140130930980447,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
11,589,0.8330859842690412,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11,592,0.8330859842690412,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
11,593,1.3140130930980447,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
11,595,0.8330859842690412,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
11,597,0.8330859842690412,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
11,608,-0.12876823338896587,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
11,610,0.35215887544003766,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
11,611,-0.12876823338896587,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
11,616,0.35215887544003766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,631,-1.5715495598759766,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
11,648,0.35215887544003766,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11,653,0.8330859842690412,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,671,-3.014330886362987,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11,673,1.3140130930980447,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
11,736,1.3140130930980447,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
11,741,0.8330859842690412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11,761,-0.12876823338896587,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,780,1.3140130930980447,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
11,784,-0.12876823338896587,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11,828,0.35215887544003766,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,858,-1.0906224510469729,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,880,1.3140130930980447,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11,968,1.3140130930980447,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
11,1028,0.35215887544003766,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
