userId,movieId,rating,user_tag,genres
17,1876,3.0,sci-fi,Drama|Sci-Fi|Thriller
17,2002,3.0,sci-fi,Action|Comedy|Crime|Drama
17,2028,5.0,sci-fi,Action|Drama|War
17,2353,4.0,sci-fi,Action|Thriller
17,2683,5.0,sci-fi,Action|Adventure|Comedy
17,3082,4.0,sci-fi,Action|Adventure|Thriller
17,3101,5.0,sci-fi,Drama|Thriller
17,3256,5.0,sci-fi,Action|Thriller
17,3578,5.0,sci-fi,Action|Adventure|Drama
17,3753,5.0,sci-fi,Action|Drama|War
17,3755,4.0,sci-fi,Drama|Thriller
17,3996,4.0,sci-fi,Action|Drama|Romance
17,4019,4.0,sci-fi,Drama
17,4639,4.0,sci-fi,Comedy|Romance
17,4700,3.0,sci-fi,Children|Comedy|Romance
18,186,4.0,sci-fi,Comedy|Romance
18,260,1.0,sci-fi,Action|Adventure|Sci-Fi
18,296,4.0,sci-fi,Comedy|Crime|Drama|Thriller
18,318,4.5,sci-fi,Crime|Drama
18,356,4.0,sci-fi,Comedy|Drama|Romance|War
18,383,3.0,sci-fi,Western
18,426,1.0,sci-fi,Horror|Sci-Fi|Thriller
18,480,1.5,sci-fi,Action|Adventure|Sci-Fi|Thriller
18,527,4.0,sci-fi,Drama|War
18,588,4.0,sci-fi,Adventure|Animation|Children|Comedy|Musical
18,592,3.0,sci-fi,Action|Crime|Thriller
18,593,3.5,sci-fi,Crime|Horror|Thriller
18,608,4.0,sci-fi,Comedy|Crime|Drama|Thriller
18,830,2.0,sci-fi,Comedy
18,858,4.0,sci-fi,Crime|Drama
18,912,5.0,sci-fi,Drama|Romance
18,1201,5.0,sci-fi,Action|Adventure|Western
18,1206,4.0,sci-fi,Crime|Drama|Sci-Fi|Thriller
18,1209,4.0,sci-fi,Action|Drama|Western
18,1211,4.5,sci-fi,Drama|Fantasy|Romance
18,1221,3.5,sci-fi,Crime|Drama
18,1230,4.5,sci-fi,Comedy|Romance
18,1247,4.0,sci-fi,Comedy|Drama|Romance
18,1252,4.5,sci-fi,Crime|Film-Noir|Mystery|Thriller
18,1270,2.0,sci-fi,Adventure|Comedy|Sci-Fi
18,1283,4.0,sci-fi,Drama|Western
18,1305,4.5,sci-fi,Drama|Romance
18,1371,2.0,sci-fi,Adventure|Sci-Fi
18,1417,3.0,sci-fi,Drama
18,1580,2.5,sci-fi,Action|Comedy|Sci-Fi
18,1641,4.0,sci-fi,Comedy|Drama
18,1784,4.0,sci-fi,Comedy|Drama|Romance
18,1952,4.0,sci-fi,Drama
18,1955,2.5,sci-fi,Drama
18,1958,2.0,sci-fi,Comedy|Drama
18,2023,2.5,sci-fi,Crime|Drama|Mystery|Thriller
18,2085,3.0,sci-fi,Adventure|Animation|Children
18,2289,4.0,sci-fi,Comedy|Crime|Drama
18,2375,2.0,sci-fi,Comedy
18,2402,1.0,sci-fi,Action|Adventure|Thriller
18,2403,1.0,sci-fi,Action|Adventure|Drama|Thriller
18,2404,1.0,sci-fi,Action|Adventure|Thriller|War
18,2571,3.0,sci-fi,Action|Sci-Fi|Thriller
18,2641,2.5,sci-fi,Action|Sci-Fi
18,2739,3.0,sci-fi,Drama
18,2762,3.5,sci-fi,Drama|Horror|Mystery
18,2858,3.5,sci-fi,Comedy|Drama
18,2950,2.0,sci-fi,Adventure|Drama|Romance
18,2997,4.0,sci-fi,Comedy|Drama|Fantasy
18,3083,5.0,sci-fi,Drama
18,3426,4.0,sci-fi,Drama|Romance
18,3507,4.0,sci-fi,Comedy
18,3812,3.5,sci-fi,Comedy
18,3967,3.5,sci-fi,Drama
18,4041,3.0,sci-fi,Drama|Romance
18,4280,4.0,sci-fi,Comedy|Drama|Romance
18,4306,3.0,sci-fi,Adventure|Animation|Children|Comedy|Fantasy|Romance
18,4313,2.5,sci-fi,Drama
18,4428,3.5,sci-fi,Comedy|Drama|Romance|Western
18,4447,2.0,sci-fi,Comedy|Romance
18,4967,5.0,sci-fi,Drama|War
18,4973,5.0,sci-fi,Comedy|Romance
18,4993,3.0,sci-fi,Adventure|Fantasy
18,5225,5.0,sci-fi,Drama|Romance
18,5299,3.0,sci-fi,Comedy|Romance
18,5477,4.5,sci-fi,Drama|Romance
18,5608,4.0,sci-fi,Drama|Thriller
18,5613,3.5,sci-fi,Comedy|Crime|Musical|Mystery
18,5878,5.0,sci-fi,Drama|Romance
18,6016,5.0,sci-fi,Action|Adventure|Crime|Drama|Thriller
18,6197,5.0,sci-fi,Drama|Mystery
18,6291,5.0,sci-fi,Crime|Drama
18,6711,3.5,sci-fi,Comedy|Drama|Romance
18,6772,1.0,sci-fi,Documentary
18,6942,3.5,sci-fi,Comedy|Drama|Romance
18,7034,4.0,sci-fi,Drama|Romance
18,7234,5.0,sci-fi,Drama
18,7323,5.0,sci-fi,Comedy|Drama
18,7361,5.0,sci-fi,Drama|Romance|Sci-Fi
18,7456,4.0,sci-fi,Drama
18,7767,5.0,sci-fi,Drama
18,8254,4.5,sci-fi,Comedy|Drama|Fantasy|Romance
18,8360,2.5,sci-fi,Adventure|Animation|Children|Comedy|Musical|Romance
18,8645,4.0,sci-fi,Crime|Drama
18,8981,3.0,sci-fi,Drama|Romance
18,27803,5.0,sci-fi,Drama
18,30749,4.0,sci-fi,Drama|War
18,31410,4.5,sci-fi,Drama|War
18,39183,4.5,sci-fi,Drama|Romance
18,40815,3.0,sci-fi,Adventure|Fantasy|Thriller|IMAX
18,41527,5.0,sci-fi,Crime|Drama|Thriller|War
18,42197,4.5,sci-fi,Comedy|Crime
18,43376,4.0,sci-fi,Drama|War
18,44204,4.0,sci-fi,Crime|Drama
18,44555,5.0,sci-fi,Drama|Romance|Thriller
18,44694,4.0,sci-fi,Comedy|Drama
18,45726,2.5,sci-fi,Comedy
18,45950,3.5,sci-fi,Documentary
18,46976,4.0,sci-fi,Comedy|Drama|Fantasy|Romance
18,51084,4.0,sci-fi,Comedy|Romance
18,51174,4.5,sci-fi,Drama
18,52375,3.5,sci-fi,Crime|Drama
18,55052,4.5,sci-fi,Drama|Romance|War
18,55100,2.5,sci-fi,Comedy|Romance
18,55820,4.0,sci-fi,Crime|Drama
18,56788,3.5,sci-fi,Comedy|Drama|War
18,57792,4.0,sci-fi,Comedy
18,58315,2.0,sci-fi,Comedy
18,59018,5.0,sci-fi,Drama|Romance
18,59118,4.0,sci-fi,Comedy|Drama
18,59382,1.0,sci-fi,Drama
18,60482,5.0,sci-fi,Drama
18,60950,3.0,sci-fi,Comedy|Drama|Romance
18,61075,4.5,sci-fi,Drama|Romance
18,63062,4.5,sci-fi,Crime|Drama|Mystery
18,64701,4.5,sci-fi,Drama|Mystery
18,65465,2.5,sci-fi,Drama|Romance
18,69122,4.5,sci-fi,Comedy|Crime
18,70293,3.0,sci-fi,Comedy|Drama|Romance
18,71033,4.5,sci-fi,Crime|Drama|Mystery|Romance|Thriller
18,78637,3.0,sci-fi,Adventure|Animation|Children|Comedy|Fantasy|IMAX
19,1,5.0,sci-fi,Adventure|Animation|Children|Comedy|Fantasy
19,3,4.0,sci-fi,Comedy|Romance
19,6,5.0,sci-fi,Action|Crime|Thriller
19,7,5.0,sci-fi,Comedy|Romance
19,14,4.0,sci-fi,Drama
19,17,4.0,sci-fi,Drama|Romance
19,25,3.0,sci-fi,Drama|Romance
19,32,2.0,sci-fi,Mystery|Sci-Fi|Thriller
19,55,3.0,sci-fi,Drama
19,61,4.0,sci-fi,Drama|Thriller
19,62,5.0,sci-fi,Drama
19,67,3.0,sci-fi,Drama
19,74,4.0,sci-fi,Drama|Romance
19,76,3.0,sci-fi,Action|Sci-Fi|Thriller
19,79,3.0,sci-fi,Drama|Thriller
19,86,5.0,sci-fi,Action|Adventure|Drama
19,88,4.0,sci-fi,Comedy
19,92,3.0,sci-fi,Drama|Horror|Thriller
19,95,3.0,sci-fi,Action|Adventure|Thriller
19,100,4.0,sci-fi,Drama|Thriller
19,101,3.0,sci-fi,Adventure|Comedy|Crime|Romance
19,112,5.0,sci-fi,Action|Adventure|Comedy|Crime
19,135,4.0,sci-fi,Comedy
19,141,5.0,sci-fi,Comedy
19,376,4.0,sci-fi,Action|Thriller
19,494,4.0,sci-fi,Action|Adventure|Thriller
19,608,5.0,sci-fi,Comedy|Crime|Drama|Thriller
19,609,4.0,sci-fi,Adventure|Children
19,628,4.0,sci-fi,Crime|Drama|Mystery|Thriller
19,637,3.0,sci-fi,Comedy
19,648,3.0,sci-fi,Action|Adventure|Mystery|Thriller
19,656,5.0,sci-fi,Comedy
19,661,3.0,sci-fi,Adventure|Animation|Children|Fantasy|Musical
19,694,4.0,sci-fi,Action|Crime|Drama
19,707,3.0,sci-fi,Crime|Drama|Thriller
19,710,5.0,sci-fi,Comedy
19,719,3.0,sci-fi,Comedy
19,724,4.0,sci-fi,Drama|Fantasy|Horror|Thriller
19,725,4.0,sci-fi,Comedy
19,733,4.0,sci-fi,Action|Adventure|Thriller
19,736,4.0,sci-fi,Action|Adventure|Romance|Thriller
19,761,3.0,sci-fi,Action|Adventure
19,780,4.0,sci-fi,Action|Adventure|Sci-Fi|Thriller
19,785,3.0,sci-fi,Comedy
19,786,4.0,sci-fi,Action|Drama|Thriller
19,788,4.0,sci-fi,Comedy|Fantasy|Romance|Sci-Fi
19,802,4.0,sci-fi,Drama|Romance
19,828,3.0,sci-fi,Adventure|Children
19,880,3.0,sci-fi,Sci-Fi|Thriller
19,1073,5.0,sci-fi,Children|Comedy|Fantasy|Musical
20,16,4.0,sci-fi,Crime|Drama
20,19,2.5,sci-fi,Comedy
20,111,4.5,sci-fi,Crime|Drama|Thriller
20,235,3.5,sci-fi,Comedy|Drama
20,370,2.0,sci-fi,Action|Comedy
20,442,2.0,sci-fi,Action|Adventure|Sci-Fi
20,474,2.0,sci-fi,Action|Thriller
20,1080,4.0,sci-fi,Comedy
20,1208,4.5,sci-fi,Action|Drama|War
20,1221,4.0,sci-fi,Crime|Drama
20,1291,4.0,sci-fi,Action|Adventure
20,1884,5.0,sci-fi,Adventure|Comedy|Drama
20,1923,2.5,sci-fi,Comedy|Romance
20,1961,3.0,sci-fi,Drama
20,1994,4.0,sci-fi,Horror|Thriller
20,2012,3.5,sci-fi,Adventure|Comedy|Sci-Fi|Western
20,2023,4.0,sci-fi,Crime|Drama|Mystery|Thriller
20,2054,2.5,sci-fi,Adventure|Children|Comedy|Fantasy|Sci-Fi
20,2115,3.5,sci-fi,Action|Adventure|Fantasy
20,2571,4.0,sci-fi,Action|Sci-Fi|Thriller
20,2710,4.0,sci-fi,Drama|Horror|Thriller
20,2987,3.0,sci-fi,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
20,3176,3.0,sci-fi,Drama|Mystery|Thriller
20,3785,3.0,sci-fi,Comedy|Horror
20,4306,3.5,sci-fi,Adventure|Animation|Children|Comedy|Fantasy|Romance
20,4351,3.5,sci-fi,Action|Crime|Thriller
20,5952,3.5,sci-fi,Adventure|Fantasy
20,6807,3.5,sci-fi,Comedy
21,6,4.0,sci-fi,Action|Crime|Thriller
21,16,5.0,sci-fi,Crime|Drama
21,32,4.0,sci-fi,Mystery|Sci-Fi|Thriller
21,50,5.0,sci-fi,Crime|Mystery|Thriller
21,111,4.0,sci-fi,Crime|Drama|Thriller
21,223,3.0,sci-fi,Comedy
21,235,3.0,sci-fi,Comedy|Drama
21,260,5.0,sci-fi,Action|Adventure|Sci-Fi
21,262,4.0,sci-fi,Children|Drama
21,293,2.0,sci-fi,Action|Crime|Drama|Thriller
21,296,5.0,sci-fi,Comedy|Crime|Drama|Thriller
21,318,5.0,sci-fi,Crime|Drama
21,319,3.0,sci-fi,Comedy|Drama|Thriller
21,322,3.0,sci-fi,Comedy|Drama
21,337,3.0,sci-fi,Drama
21,364,3.0,sci-fi,Adventure|Animation|Children|Drama|Musical|IMAX
21,474,4.0,sci-fi,Action|Thriller
21,527,5.0,sci-fi,Drama|War
21,541,5.0,sci-fi,Action|Sci-Fi|Thriller
21,562,4.0,sci-fi,Comedy|Drama
21,589,4.0,sci-fi,Action|Sci-Fi
21,593,5.0,sci-fi,Crime|Horror|Thriller
21,594,3.0,sci-fi,Animation|Children|Drama|Fantasy|Musical
21,608,4.0,sci-fi,Comedy|Crime|Drama|Thriller
21,760,3.0,sci-fi,Drama|War
21,778,4.0,sci-fi,Comedy|Crime|Drama
21,858,5.0,sci-fi,Crime|Drama
21,912,4.0,sci-fi,Drama|Romance
21,920,3.0,sci-fi,Drama|Romance|War
21,923,4.0,sci-fi,Drama|Mystery
21,924,5.0,sci-fi,Adventure|Drama|Sci-Fi
21,953,3.0,sci-fi,Drama|Fantasy|Romance
21,954,3.0,sci-fi,Drama
21,968,5.0,sci-fi,Horror|Sci-Fi|Thriller
21,1022,3.0,sci-fi,Animation|Children|Fantasy|Musical|Romance
21,1036,4.0,sci-fi,Action|Crime|Thriller
21,1054,1.0,sci-fi,Drama
21,1060,4.0,sci-fi,Comedy|Drama
21,1079,4.0,sci-fi,Comedy|Crime
21,1080,2.0,sci-fi,Comedy
21,1089,5.0,sci-fi,Crime|Mystery|Thriller
21,1097,4.0,sci-fi,Children|Drama|Sci-Fi
21,1179,3.0,sci-fi,Crime|Drama|Film-Noir
21,1193,5.0,sci-fi,Drama
21,1196,5.0,sci-fi,Action|Adventure|Sci-Fi
21,1197,4.0,sci-fi,Action|Adventure|Comedy|Fantasy|Romance
21,1201,5.0,sci-fi,Action|Adventure|Western
21,1203,3.0,sci-fi,Drama
21,1206,4.0,sci-fi,Crime|Drama|Sci-Fi|Thriller
21,1207,5.0,sci-fi,Drama
21,1210,5.0,sci-fi,Action|Adventure|Sci-Fi
21,1213,5.0,sci-fi,Crime|Drama
21,1214,5.0,sci-fi,Horror|Sci-Fi
21,1215,3.0,sci-fi,Action|Adventure|Comedy|Fantasy|Horror
21,1218,5.0,sci-fi,Action|Crime|Drama|Thriller
21,1219,4.0,sci-fi,Crime|Horror
21,1222,4.0,sci-fi,Drama|War
21,1228,5.0,sci-fi,Drama
21,1245,4.0,sci-fi,Crime|Drama|Film-Noir|Thriller
21,1250,4.0,sci-fi,Adventure|Drama|War
21,1252,4.0,sci-fi,Crime|Film-Noir|Mystery|Thriller
21,1259,5.0,sci-fi,Adventure|Drama
21,1262,4.0,sci-fi,Action|Adventure|Drama|War
21,1263,4.0,sci-fi,Drama|War
21,1266,4.0,sci-fi,Drama|Western
21,1270,4.0,sci-fi,Adventure|Comedy|Sci-Fi
21,1274,2.0,sci-fi,Action|Adventure|Animation|Sci-Fi
21,1276,4.0,sci-fi,Drama
21,1277,3.0,sci-fi,Comedy|Drama|Romance
21,1278,2.0,sci-fi,Comedy|Fantasy
21,1282,3.0,sci-fi,Animation|Children|Fantasy|Musical
21,1285,4.0,sci-fi,Comedy
21,1288,4.0,sci-fi,Comedy
21,1291,4.0,sci-fi,Action|Adventure
21,1297,3.0,sci-fi,Comedy
21,1387,4.0,sci-fi,Action|Horror
21,1393,4.0,sci-fi,Drama|Romance
21,1394,3.0,sci-fi,Comedy
21,1411,3.0,sci-fi,Crime|Drama|Romance
21,1449,4.0,sci-fi,Comedy
21,1458,3.0,sci-fi,Drama|Fantasy|Romance
21,1500,3.0,sci-fi,Comedy|Crime|Romance
21,1617,5.0,sci-fi,Crime|Film-Noir|Mystery|Thriller
21,1639,3.0,sci-fi,Comedy|Drama|Romance
21,1641,3.0,sci-fi,Comedy|Drama
21,1673,5.0,sci-fi,Drama
21,1704,4.0,sci-fi,Drama|Romance
21,1732,2.0,sci-fi,Comedy|Crime
21,1921,4.0,sci-fi,Drama|Sci-Fi|Thriller
21,1945,4.0,sci-fi,Crime|Drama
21,1952,4.0,sci-fi,Drama
21,1960,3.0,sci-fi,Drama
21,1961,4.0,sci-fi,Drama
21,1997,5.0,sci-fi,Horror|Mystery
21,2005,4.0,sci-fi,Action|Adventure|Children|Comedy|Fantasy
21,2018,3.0,sci-fi,Animation|Children|Drama
21,2020,3.0,sci-fi,Drama|Romance
21,2085,3.0,sci-fi,Adventure|Animation|Children
21,2118,4.0,sci-fi,Thriller
21,2159,3.0,sci-fi,Crime|Horror|Thriller
21,2160,5.0,sci-fi,Drama|Horror|Thriller
21,2288,5.0,sci-fi,Action|Horror|Sci-Fi|Thriller
21,2318,3.0,sci-fi,Comedy|Drama
21,2329,4.0,sci-fi,Crime|Drama
21,2395,4.0,sci-fi,Comedy|Drama
21,2425,3.0,sci-fi,Crime
21,2542,4.0,sci-fi,Comedy|Crime|Thriller
21,2563,3.0,sci-fi,Drama
21,2664,3.0,sci-fi,Horror|Sci-Fi|Thriller
21,2728,4.0,sci-fi,Action|Drama|Romance|War
21,2761,4.0,sci-fi,Adventure|Animation|Children|Drama|Sci-Fi
21,2762,4.0,sci-fi,Drama|Horror|Mystery
21,2795,3.0,sci-fi,Comedy
21,2797,4.0,sci-fi,Comedy|Drama|Fantasy|Romance
21,2819,4.0,sci-fi,Drama|Mystery|Romance|Thriller
21,2858,4.0,sci-fi,Comedy|Drama
21,2866,3.0,sci-fi,Drama
21,2912,3.0,sci-fi,Crime|Drama|Thriller
21,2915,3.0,sci-fi,Comedy
21,2916,4.0,sci-fi,Action|Adventure|Sci-Fi|Thriller
21,2917,2.0,sci-fi,Crime|Thriller
21,2918,4.0,sci-fi,Comedy
21,2948,4.0,sci-fi,Action|Adventure|Thriller
21,2952,4.0,sci-fi,Crime|Drama|Thriller
21,2987,3.0,sci-fi,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
21,3019,3.0,sci-fi,Crime|Drama
21,3098,4.0,sci-fi,Drama
21,3114,5.0,sci-fi,Adventure|Animation|Children|Comedy|Fantasy
21,3147,4.0,sci-fi,Crime|Drama
21,3159,3.0,sci-fi,Animation|Children|Musical|IMAX
21,3160,4.0,sci-fi,Drama
21,3169,3.0,sci-fi,Drama|Thriller
21,3267,3.0,sci-fi,Action|Crime|Thriller|Western
21,3310,2.0,sci-fi,Comedy|Drama
21,3328,1.0,sci-fi,Crime|Drama
21,3347,4.0,sci-fi,Adventure|Drama
21,3361,3.0,sci-fi,Comedy|Drama|Romance
21,3363,4.0,sci-fi,Comedy|Drama
21,3386,3.0,sci-fi,Drama|Mystery|Thriller
21,3424,3.0,sci-fi,Drama
21,3476,4.0,sci-fi,Horror|Mystery
21,3481,2.0,sci-fi,Comedy|Drama|Romance
21,3505,3.0,sci-fi,Drama|Mystery|Thriller
21,3508,4.0,sci-fi,Action|Adventure|Drama|Thriller|Western
21,3679,5.0,sci-fi,Documentary|Musical
21,3681,4.0,sci-fi,Action|Drama|Thriller|Western
21,3703,4.0,sci-fi,Action|Adventure|Sci-Fi
21,3706,3.0,sci-fi,Film-Noir|Horror|Mystery|Thriller
21,3718,4.0,sci-fi,Documentary
21,3739,3.0,sci-fi,Comedy|Romance
21,3753,4.0,sci-fi,Action|Drama|War
21,3760,3.0,sci-fi,Comedy
21,3771,2.0,sci-fi,Action|Adventure|Fantasy
21,3897,4.0,sci-fi,Drama
21,3972,3.0,sci-fi,Action|Comedy
21,3996,4.0,sci-fi,Action|Drama|Romance
21,4002,4.0,sci-fi,Comedy
21,4016,3.0,sci-fi,Adventure|Animation|Children|Comedy|Fantasy
21,4034,4.0,sci-fi,Crime|Drama|Thriller
21,4092,3.0,sci-fi,Romance|Sci-Fi
21,4105,5.0,sci-fi,Fantasy|Horror|Thriller
21,4210,3.0,sci-fi,Action|Crime|Drama|Horror|Thriller
21,4224,3.0,sci-fi,Action|Thriller
22,1,3.0,sci-fi,Adventure|Animation|Children|Comedy|Fantasy
22,6,5.0,sci-fi,Action|Crime|Thriller
22,16,5.0,sci-fi,Crime|Drama
22,47,4.0,sci-fi,Mystery|Thriller
22,50,4.0,sci-fi,Crime|Mystery|Thriller
22,69,3.0,sci-fi,Comedy
22,95,4.0,sci-fi,Action|Adventure|Thriller
22,110,4.0,sci-fi,Action|Drama|War
22,111,4.0,sci-fi,Crime|Drama|Thriller
22,165,4.0,sci-fi,Action|Crime|Thriller
22,288,1.0,sci-fi,Action|Crime|Thriller
22,292,3.0,sci-fi,Action|Drama|Sci-Fi|Thriller
22,296,5.0,sci-fi,Comedy|Crime|Drama|Thriller
22,303,3.0,sci-fi,Action|Thriller|Western
22,318,5.0,sci-fi,Crime|Drama
22,353,3.0,sci-fi,Action|Crime|Fantasy|Thriller
22,358,3.0,sci-fi,Drama
22,377,4.0,sci-fi,Action|Romance|Thriller
22,434,4.0,sci-fi,Action|Adventure|Thriller
22,457,3.0,sci-fi,Thriller
22,474,3.0,sci-fi,Action|Thriller
22,479,3.0,sci-fi,Action|Crime|Thriller
22,494,4.0,sci-fi,Action|Adventure|Thriller
22,544,3.0,sci-fi,Action|Crime
22,555,4.0,sci-fi,Crime|Thriller
22,587,3.0,sci-fi,Comedy|Drama|Fantasy|Romance|Thriller
22,589,5.0,sci-fi,Action|Sci-Fi
22,592,3.0,sci-fi,Action|Crime|Thriller
22,593,5.0,sci-fi,Crime|Horror|Thriller
22,648,5.0,sci-fi,Action|Adventure|Mystery|Thriller
22,733,4.0,sci-fi,Action|Adventure|Thriller
22,1036,5.0,sci-fi,Action|Crime|Thriller
22,1037,3.0,sci-fi,Action|Horror|Sci-Fi|Thriller
22,1047,5.0,sci-fi,Action|Drama|Thriller
22,1089,4.0,sci-fi,Crime|Mystery|Thriller
22,1090,3.0,sci-fi,Drama|War
22,1101,4.0,sci-fi,Action|Romance
22,1129,3.0,sci-fi,Action|Adventure|Sci-Fi|Thriller
22,1196,4.0,sci-fi,Action|Adventure|Sci-Fi
22,1198,3.0,sci-fi,Action|Adventure
22,1210,4.0,sci-fi,Action|Adventure|Sci-Fi
22,1222,4.0,sci-fi,Drama|War
22,1240,5.0,sci-fi,Action|Sci-Fi|Thriller
22,1291,3.0,sci-fi,Action|Adventure
22,1370,3.0,sci-fi,Action|Adventure|Thriller
22,1378,3.0,sci-fi,Action|Comedy|Western
22,1385,4.0,sci-fi,Action|Drama|Thriller
22,1408,2.0,sci-fi,Action|Romance|War|Western
22,1518,3.0,sci-fi,Action|Thriller
22,1552,4.0,sci-fi,Action|Adventure|Thriller
22,1573,3.0,sci-fi,Action|Crime|Drama|Thriller
22,1580,3.0,sci-fi,Action|Comedy|Sci-Fi
22,1587,4.0,sci-fi,Action|Adventure|Fantasy
22,1597,4.0,sci-fi,Drama|Mystery|Romance|Thriller
22,1608,3.0,sci-fi,Action|Thriller
22,1615,3.0,sci-fi,Adventure|Drama
22,1625,5.0,sci-fi,Drama|Mystery|Thriller
22,1673,3.0,sci-fi,Drama
22,1676,3.0,sci-fi,Action|Sci-Fi
22,1777,4.0,sci-fi,Comedy|Romance
22,1912,3.0,sci-fi,Comedy|Crime|Drama|Romance|Thriller
22,1918,4.0,sci-fi,Action|Comedy|Crime|Thriller
22,1954,4.0,sci-fi,Drama
22,2000,4.0,sci-fi,Action|Comedy|Crime|Drama
22,2001,5.0,sci-fi,Action|Comedy|Crime|Drama
22,2002,3.0,sci-fi,Action|Comedy|Crime|Drama
22,2028,3.0,sci-fi,Action|Drama|War
22,2058,3.0,sci-fi,Action|Crime|Drama|Mystery|Thriller
22,2115,4.0,sci-fi,Action|Adventure|Fantasy
22,2119,3.0,sci-fi,Horror
22,2193,4.0,sci-fi,Action|Adventure|Fantasy
22,2268,5.0,sci-fi,Crime|Drama|Thriller
22,2278,3.0,sci-fi,Action|Crime|Thriller
22,2329,4.0,sci-fi,Crime|Drama
22,2353,5.0,sci-fi,Action|Thriller
22,2402,5.0,sci-fi,Action|Adventure|Thriller
22,2403,4.0,sci-fi,Action|Adventure|Drama|Thriller
22,2409,4.0,sci-fi,Action|Drama
22,2410,4.0,sci-fi,Action|Drama
22,2411,4.0,sci-fi,Action|Drama
22,2412,2.0,sci-fi,Action|Drama
22,2490,3.0,sci-fi,Action|Thriller
22,2571,3.0,sci-fi,Action|Sci-Fi|Thriller
22,2617,4.0,sci-fi,Action|Adventure|Comedy|Fantasy|Horror|Thriller
22,2640,4.0,sci-fi,Action|Adventure|Sci-Fi
22,2641,3.0,sci-fi,Action|Sci-Fi
22,2642,3.0,sci-fi,Action|Adventure|Sci-Fi
22,2643,2.0,sci-fi,Action|Adventure|Sci-Fi
22,2676,3.0,sci-fi,Drama|Thriller
22,2763,4.0,sci-fi,Action|Mystery
22,2858,3.0,sci-fi,Comedy|Drama
22,2881,3.0,sci-fi,Action|Crime|Drama|Thriller
22,2916,4.0,sci-fi,Action|Adventure|Sci-Fi|Thriller
22,2959,4.0,sci-fi,Action|Crime|Drama|Thriller
22,2985,3.0,sci-fi,Action|Crime|Drama|Sci-Fi|Thriller
22,3006,4.0,sci-fi,Drama|Thriller
22,3020,4.0,sci-fi,Action|Drama
22,3052,2.0,sci-fi,Adventure|Comedy|Fantasy
22,3100,2.0,sci-fi,Drama
22,3114,3.0,sci-fi,Adventure|Animation|Children|Comedy|Fantasy
22,3147,4.0,sci-fi,Crime|Drama
22,3441,4.0,sci-fi,Action|Drama|War
22,3525,4.0,sci-fi,Comedy
22,3527,5.0,sci-fi,Action|Sci-Fi|Thriller
22,3698,5.0,sci-fi,Action|Sci-Fi
22,3955,2.0,sci-fi,Comedy
22,3979,2.0,sci-fi,Comedy
22,3980,3.0,sci-fi,Drama
22,3987,3.0,sci-fi,Drama|Romance
22,3994,4.0,sci-fi,Drama|Sci-Fi
22,3996,4.0,sci-fi,Action|Drama|Romance
22,3999,3.0,sci-fi,Action|Adventure
22,4006,4.0,sci-fi,Adventure|Animation|Children|Sci-Fi
22,4011,3.0,sci-fi,Comedy|Crime|Thriller
22,4015,4.0,sci-fi,Comedy|Sci-Fi
22,4016,3.0,sci-fi,Adventure|Animation|Children|Comedy|Fantasy
22,4018,4.0,sci-fi,Comedy|Romance
22,4022,3.0,sci-fi,Drama
22,4025,3.0,sci-fi,Comedy|Crime
22,4034,4.0,sci-fi,Crime|Drama|Thriller
22,4052,3.0,sci-fi,Crime|Drama|Thriller
22,4084,3.0,sci-fi,Action|Comedy|Crime|Thriller
22,4085,3.0,sci-fi,Action|Comedy|Crime|Drama
22,4262,4.0,sci-fi,Action|Crime|Drama
22,4270,5.0,sci-fi,Action|Adventure|Comedy|Thriller
22,4306,3.0,sci-fi,Adventure|Animation|Children|Comedy|Fantasy|Romance
22,4351,4.0,sci-fi,Action|Crime|Thriller
22,4354,3.0,sci-fi,Crime|Thriller
22,4367,5.0,sci-fi,Action|Adventure
22,4396,4.0,sci-fi,Action|Comedy
22,4498,3.0,sci-fi,Action|Crime|Thriller
22,4565,3.0,sci-fi,Action|Adventure
22,4620,3.0,sci-fi,Action|Adventure|Crime|Drama|Thriller
23,1,4.0,sci-fi,Adventure|Animation|Children|Comedy|Fantasy
23,25,4.0,sci-fi,Drama|Romance
23,32,5.0,sci-fi,Mystery|Sci-Fi|Thriller
23,47,5.0,sci-fi,Mystery|Thriller
23,50,5.0,sci-fi,Crime|Mystery|Thriller
23,70,1.0,sci-fi,Action|Comedy|Horror|Thriller
23,110,4.0,sci-fi,Action|Drama|War
23,223,5.0,sci-fi,Comedy
23,232,3.0,sci-fi,Comedy|Drama|Romance
23,235,3.0,sci-fi,Comedy|Drama
23,293,5.0,sci-fi,Action|Crime|Drama|Thriller
23,296,5.0,sci-fi,Comedy|Crime|Drama|Thriller
23,318,5.0,sci-fi,Crime|Drama
23,342,3.0,sci-fi,Comedy
23,347,3.0,sci-fi,Drama|Film-Noir|Romance
23,356,2.0,sci-fi,Comedy|Drama|Romance|War
23,457,4.0,sci-fi,Thriller
23,475,4.0,sci-fi,Drama
23,493,3.0,sci-fi,Action|Crime|Drama
23,508,5.0,sci-fi,Drama
23,527,5.0,sci-fi,Drama|War
23,535,5.0,sci-fi,Drama
23,555,5.0,sci-fi,Crime|Thriller
