movieId,title,genres,tagId,relevance,rater_userId,rating,tagger_userId,tag
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,574.0,0.018,16.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,574.0,0.018,19.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,574.0,0.018,22.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,574.0,0.018,23.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,574.0,0.018,24.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,574.0,0.018,31.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,574.0,0.018,34.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,575.0,0.01625,3.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,575.0,0.01625,6.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,575.0,0.01625,8.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,575.0,0.01625,10.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,575.0,0.01625,11.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,575.0,0.01625,12.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,575.0,0.01625,13.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,575.0,0.01625,14.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,575.0,0.01625,16.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,575.0,0.01625,19.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,575.0,0.01625,22.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,575.0,0.01625,23.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,575.0,0.01625,24.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,575.0,0.01625,31.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,575.0,0.01625,34.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,576.0,0.01875,3.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,576.0,0.01875,6.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,576.0,0.01875,8.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,576.0,0.01875,10.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,576.0,0.01875,11.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,576.0,0.01875,12.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,576.0,0.01875,13.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,576.0,0.01875,14.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,576.0,0.01875,16.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,576.0,0.01875,19.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,576.0,0.01875,22.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,576.0,0.01875,23.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,576.0,0.01875,24.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,576.0,0.01875,31.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,576.0,0.01875,34.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,577.0,0.0085,3.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,577.0,0.0085,6.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,577.0,0.0085,8.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,577.0,0.0085,10.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,577.0,0.0085,11.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,577.0,0.0085,12.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,577.0,0.0085,13.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,577.0,0.0085,14.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,577.0,0.0085,16.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,577.0,0.0085,19.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,577.0,0.0085,22.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,577.0,0.0085,23.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,577.0,0.0085,24.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,577.0,0.0085,31.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,577.0,0.0085,34.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,578.0,0.06725,3.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,578.0,0.06725,6.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,578.0,0.06725,8.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,578.0,0.06725,10.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,578.0,0.06725,11.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,578.0,0.06725,12.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,578.0,0.06725,13.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,578.0,0.06725,14.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,578.0,0.06725,16.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,578.0,0.06725,19.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,578.0,0.06725,22.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,578.0,0.06725,23.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,578.0,0.06725,24.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,578.0,0.06725,31.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,578.0,0.06725,34.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,579.0,0.03625,3.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,579.0,0.03625,6.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,579.0,0.03625,8.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,579.0,0.03625,10.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,579.0,0.03625,11.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,579.0,0.03625,12.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,579.0,0.03625,13.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,579.0,0.03625,14.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,579.0,0.03625,16.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,579.0,0.03625,19.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,579.0,0.03625,22.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,579.0,0.03625,23.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,579.0,0.03625,24.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,579.0,0.03625,31.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,579.0,0.03625,34.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,580.0,0.04625,3.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,580.0,0.04625,6.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,580.0,0.04625,8.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,580.0,0.04625,10.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,580.0,0.04625,11.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,580.0,0.04625,12.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,580.0,0.04625,13.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,580.0,0.04625,14.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,580.0,0.04625,16.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,580.0,0.04625,19.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,580.0,0.04625,22.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,580.0,0.04625,23.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,580.0,0.04625,24.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,580.0,0.04625,31.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,580.0,0.04625,34.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,581.0,0.06375,3.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,581.0,0.06375,6.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,581.0,0.06375,8.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,581.0,0.06375,10.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,581.0,0.06375,11.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,581.0,0.06375,12.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,581.0,0.06375,13.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,581.0,0.06375,14.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,581.0,0.06375,16.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,581.0,0.06375,19.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,581.0,0.06375,22.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,581.0,0.06375,23.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,581.0,0.06375,24.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,581.0,0.06375,31.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,581.0,0.06375,34.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,582.0,0.031,3.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,582.0,0.031,6.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,582.0,0.031,8.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,582.0,0.031,10.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,582.0,0.031,11.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,582.0,0.031,12.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,582.0,0.031,13.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,582.0,0.031,14.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,582.0,0.031,16.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,582.0,0.031,19.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,582.0,0.031,22.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,582.0,0.031,23.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,582.0,0.031,24.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,582.0,0.031,31.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,582.0,0.031,34.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,583.0,0.02475,3.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,583.0,0.02475,6.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,583.0,0.02475,8.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,583.0,0.02475,10.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,583.0,0.02475,11.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,583.0,0.02475,12.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,583.0,0.02475,13.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,583.0,0.02475,14.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,583.0,0.02475,16.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,583.0,0.02475,19.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,583.0,0.02475,22.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,583.0,0.02475,23.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,583.0,0.02475,24.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,583.0,0.02475,31.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,583.0,0.02475,34.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,584.0,0.11825,3.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,584.0,0.11825,6.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,584.0,0.11825,8.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,584.0,0.11825,10.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,584.0,0.11825,11.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,584.0,0.11825,12.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,584.0,0.11825,13.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,584.0,0.11825,14.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,584.0,0.11825,16.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,584.0,0.11825,19.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,584.0,0.11825,22.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,584.0,0.11825,23.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,584.0,0.11825,24.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,584.0,0.11825,31.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,584.0,0.11825,34.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,585.0,0.40525,3.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,585.0,0.40525,6.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,585.0,0.40525,8.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,585.0,0.40525,10.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,585.0,0.40525,11.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,585.0,0.40525,12.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,585.0,0.40525,13.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,585.0,0.40525,14.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,585.0,0.40525,16.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,585.0,0.40525,19.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,585.0,0.40525,22.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,585.0,0.40525,23.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,585.0,0.40525,24.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,585.0,0.40525,31.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,585.0,0.40525,34.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,586.0,0.05825,3.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,586.0,0.05825,6.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,586.0,0.05825,8.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,586.0,0.05825,10.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,586.0,0.05825,11.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,586.0,0.05825,12.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,586.0,0.05825,13.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,586.0,0.05825,14.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,586.0,0.05825,16.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,586.0,0.05825,19.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,586.0,0.05825,22.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,586.0,0.05825,23.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,586.0,0.05825,24.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,586.0,0.05825,31.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,586.0,0.05825,34.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,587.0,0.12725,3.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,587.0,0.12725,6.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,587.0,0.12725,8.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,587.0,0.12725,10.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,587.0,0.12725,11.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,587.0,0.12725,12.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,587.0,0.12725,13.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,587.0,0.12725,14.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,587.0,0.12725,16.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,587.0,0.12725,19.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,587.0,0.12725,22.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,587.0,0.12725,23.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,587.0,0.12725,24.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,587.0,0.12725,31.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,587.0,0.12725,34.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,588.0,0.97925,3.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,588.0,0.97925,6.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,588.0,0.97925,8.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,588.0,0.97925,10.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,588.0,0.97925,11.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,588.0,0.97925,12.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,588.0,0.97925,13.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,588.0,0.97925,14.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,588.0,0.97925,16.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,588.0,0.97925,19.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,588.0,0.97925,22.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,588.0,0.97925,23.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,588.0,0.97925,24.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,588.0,0.97925,31.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,588.0,0.97925,34.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,589.0,0.99075,3.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,589.0,0.99075,6.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,589.0,0.99075,8.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,589.0,0.99075,10.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,589.0,0.99075,11.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,589.0,0.99075,12.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,589.0,0.99075,13.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,589.0,0.99075,14.0,4.5,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,589.0,0.99075,16.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,589.0,0.99075,19.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,589.0,0.99075,22.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,589.0,0.99075,23.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,589.0,0.99075,24.0,4.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,589.0,0.99075,31.0,3.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,589.0,0.99075,34.0,5.0,1644.0,Watched
1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,590.0,0.035,3.0,4.0,1644.0,Watched
